episode,step,state,action,next_state,reward,trajectory
343,20.0,301.0,0.0,382.0,0.8254505395889282,
343,21.0,382.0,0.0,275.0,0.5391497611999512,
343,22.0,275.0,0.0,273.0,0.3177379369735718,
343,23.0,273.0,0.0,372.0,0.5901455879211426,
343,24.0,372.0,0.0,306.0,0.8854554891586304,
343,,,,,,"[{'state': 340, 'action': 0}, {'state': 27, 'action': 0}, {'state': 72, 'action': 0}, {'state': 409, 'action': 0}, {'state': 365, 'action': 0}, {'state': 362, 'action': 0}, {'state': 358, 'action': 0}, {'state': 380, 'action': 0}, {'state': 377, 'action': 0}, {'state': 42, 'action': 0}, {'state': 47, 'action': 0}, {'state': 355, 'action': 0}, {'state': 19, 'action': 0}, {'state': 24, 'action': 0}, {'state': 349, 'action': 0}, {'state': 313, 'action': 0}, {'state': 79, 'action': 0}, {'state': 81, 'action': 0}, {'state': 117, 'action': 0}, {'state': 301, 'action': 0}, {'state': 382, 'action': 0}, {'state': 275, 'action': 0}, {'state': 273, 'action': 0}, {'state': 372, 'action': 0}]"
344,1.0,198.0,1.0,196.0,0.7288652658462524,
344,2.0,196.0,1.0,195.0,0.6529902219772339,
344,3.0,195.0,1.0,180.0,0.6546347737312317,
344,4.0,180.0,1.0,315.0,0.7717778086662292,
344,5.0,315.0,1.0,185.0,0.6097292900085449,
344,6.0,185.0,1.0,179.0,0.803254246711731,
344,7.0,179.0,2.0,418.0,0.8397018313407898,
344,8.0,418.0,1.0,251.0,0.7970195412635803,
344,9.0,251.0,1.0,164.0,0.6895302534103394,
344,10.0,164.0,1.0,174.0,0.7584424018859863,
344,11.0,174.0,0.0,159.0,0.8000311255455017,
344,12.0,159.0,0.0,167.0,0.7784863710403442,
344,13.0,167.0,1.0,166.0,0.8485357761383057,
344,14.0,166.0,0.0,392.0,0.6700291633605957,
344,,,,,,"[{'state': 198, 'action': 1}, {'state': 196, 'action': 1}, {'state': 195, 'action': 1}, {'state': 180, 'action': 1}, {'state': 315, 'action': 1}, {'state': 185, 'action': 1}, {'state': 179, 'action': 2}, {'state': 418, 'action': 1}, {'state': 251, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 0}]"
345,1.0,176.0,0.0,177.0,0.8115372657775879,
345,2.0,177.0,0.0,189.0,0.577053427696228,
345,3.0,189.0,1.0,190.0,0.7997854351997375,
345,4.0,190.0,0.0,211.0,0.7457236051559448,
345,5.0,211.0,1.0,202.0,0.900470495223999,
345,6.0,202.0,0.0,235.0,0.6384779214859009,
345,7.0,235.0,0.0,246.0,0.5630003213882446,
345,8.0,246.0,0.0,34.0,0.7277989387512207,
345,9.0,34.0,0.0,33.0,0.6543471813201904,
345,10.0,33.0,0.0,31.0,0.6438553929328918,
345,11.0,31.0,0.0,357.0,0.6282938122749329,
345,12.0,357.0,0.0,40.0,0.6814513206481934,
345,13.0,40.0,0.0,50.0,0.6982181668281555,
345,14.0,50.0,1.0,20.0,0.5412434935569763,
345,15.0,20.0,0.0,23.0,0.8119277358055115,
345,16.0,23.0,0.0,73.0,0.7913674116134644,
345,17.0,73.0,0.0,22.0,0.5723146796226501,
345,18.0,22.0,0.0,329.0,0.7529852390289307,
345,19.0,329.0,0.0,89.0,0.6194331049919128,
345,20.0,89.0,0.0,281.0,0.8301184177398682,
345,,,,,,"[{'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}, {'state': 73, 'action': 0}, {'state': 22, 'action': 0}, {'state': 329, 'action': 0}, {'state': 89, 'action': 0}]"
346,1.0,345.0,1.0,169.0,0.41508492827415466,
346,2.0,169.0,0.0,369.0,0.49698153138160706,
346,3.0,369.0,0.0,168.0,0.6584247946739197,
346,4.0,168.0,1.0,374.0,0.7626636028289795,
346,5.0,374.0,1.0,156.0,0.7165069580078125,
346,6.0,156.0,0.0,157.0,0.6541620492935181,
346,7.0,157.0,0.0,176.0,0.7047004103660583,
346,8.0,176.0,0.0,177.0,0.744475245475769,
346,9.0,177.0,0.0,189.0,0.6384650468826294,
346,10.0,189.0,1.0,190.0,0.6726540327072144,
346,11.0,190.0,0.0,211.0,0.7171591520309448,
346,12.0,211.0,1.0,202.0,0.767724335193634,
346,13.0,202.0,0.0,235.0,0.7535519003868103,
346,14.0,235.0,1.0,245.0,0.39162808656692505,
346,15.0,245.0,0.0,239.0,0.6896766424179077,
346,16.0,239.0,0.0,241.0,1.4958983659744263,
346,17.0,241.0,0.0,242.0,0.543306827545166,
346,,,,,,"[{'state': 345, 'action': 1}, {'state': 169, 'action': 0}, {'state': 369, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 1}, {'state': 245, 'action': 0}, {'state': 239, 'action': 0}, {'state': 241, 'action': 0}]"
347,1.0,390.0,0.0,344.0,0.32076308131217957,
347,2.0,344.0,0.0,168.0,0.5473209023475647,
347,3.0,168.0,1.0,374.0,0.7162103652954102,
347,4.0,374.0,1.0,156.0,0.6748419404029846,
347,5.0,156.0,0.0,157.0,0.7015604972839355,
347,6.0,157.0,0.0,176.0,0.7242493033409119,
347,7.0,176.0,0.0,177.0,0.7324461340904236,
347,8.0,177.0,0.0,189.0,0.699358344078064,
347,9.0,189.0,1.0,190.0,0.6001879572868347,
347,10.0,190.0,0.0,211.0,0.566347062587738,
347,11.0,211.0,1.0,202.0,0.8038361072540283,
347,12.0,202.0,1.0,234.0,1.550608515739441,
347,13.0,234.0,0.0,200.0,0.7677528262138367,
347,14.0,200.0,1.0,208.0,0.9275542497634888,
347,,,,,,"[{'state': 390, 'action': 0}, {'state': 344, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 1}, {'state': 234, 'action': 0}, {'state': 200, 'action': 1}]"
348,1.0,206.0,1.0,196.0,0.5036078691482544,
348,2.0,196.0,1.0,195.0,0.6674733757972717,
348,3.0,195.0,1.0,180.0,0.6562867164611816,
348,4.0,180.0,1.0,315.0,0.7981115579605103,
348,5.0,315.0,1.0,185.0,0.5919998288154602,
348,6.0,185.0,1.0,179.0,0.80652916431427,
348,7.0,179.0,2.0,418.0,0.6841884851455688,
348,8.0,418.0,1.0,251.0,0.8179576992988586,
348,9.0,251.0,1.0,164.0,0.6520270109176636,
348,10.0,164.0,1.0,174.0,0.7756268978118896,
348,11.0,174.0,0.0,159.0,0.804672122001648,
348,12.0,159.0,0.0,167.0,0.7714382410049438,
348,13.0,167.0,1.0,166.0,0.8712760210037231,
348,14.0,166.0,0.0,392.0,0.7159278392791748,
348,,,,,,"[{'state': 206, 'action': 1}, {'state': 196, 'action': 1}, {'state': 195, 'action': 1}, {'state': 180, 'action': 1}, {'state': 315, 'action': 1}, {'state': 185, 'action': 1}, {'state': 179, 'action': 2}, {'state': 418, 'action': 1}, {'state': 251, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 0}]"
349,1.0,324.0,0.0,326.0,0.5122345089912415,
349,2.0,326.0,1.0,280.0,0.7498786449432373,
349,3.0,280.0,0.0,397.0,0.6828809976577759,
349,4.0,397.0,0.0,385.0,0.6108847856521606,
349,5.0,385.0,1.0,91.0,0.9536230564117432,
349,6.0,91.0,0.0,85.0,0.6489542722702026,
349,7.0,85.0,1.0,314.0,0.5774943828582764,
349,8.0,314.0,0.0,347.0,0.7293433547019958,
349,9.0,347.0,1.0,83.0,0.932342529296875,
349,10.0,83.0,2.0,77.0,0.8307368159294128,
349,11.0,77.0,0.0,75.0,0.6638348698616028,
349,12.0,75.0,1.0,310.0,0.5934128761291504,
349,13.0,310.0,0.0,237.0,0.6624824404716492,
349,14.0,237.0,1.0,233.0,0.6520364284515381,
349,15.0,233.0,0.0,235.0,0.9307070970535278,
349,16.0,235.0,0.0,246.0,0.700796365737915,
349,17.0,246.0,0.0,34.0,0.8156675696372986,
349,18.0,34.0,0.0,33.0,0.7035160064697266,
349,19.0,33.0,1.0,30.0,0.9911863207817078,
349,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 1}, {'state': 310, 'action': 0}, {'state': 237, 'action': 1}, {'state': 233, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 1}]"
350,1.0,367.0,1.0,400.0,0.5743236541748047,
350,2.0,400.0,0.0,286.0,0.697623610496521,
350,3.0,286.0,0.0,235.0,0.6127615571022034,
350,4.0,235.0,0.0,246.0,0.5435171723365784,
350,5.0,246.0,0.0,34.0,0.7227771878242493,
350,6.0,34.0,0.0,33.0,0.6531082391738892,
350,7.0,33.0,0.0,31.0,0.6025441288948059,
350,8.0,31.0,0.0,357.0,0.597877025604248,
350,9.0,357.0,0.0,40.0,0.6764845252037048,
350,10.0,40.0,0.0,50.0,0.707514762878418,
350,11.0,50.0,1.0,20.0,0.6178231835365295,
350,12.0,20.0,0.0,23.0,0.8274855017662048,
350,13.0,23.0,0.0,73.0,0.8023163676261902,
350,14.0,73.0,0.0,22.0,0.5746160745620728,
350,15.0,22.0,0.0,329.0,0.7477093935012817,
350,16.0,329.0,1.0,88.0,0.864008903503418,
350,,,,,,"[{'state': 367, 'action': 1}, {'state': 400, 'action': 0}, {'state': 286, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}, {'state': 73, 'action': 0}, {'state': 22, 'action': 0}, {'state': 329, 'action': 1}]"
351,1.0,390.0,0.0,344.0,0.2954370677471161,
351,2.0,344.0,0.0,168.0,0.495866984128952,
351,3.0,168.0,1.0,374.0,0.6579477787017822,
351,4.0,374.0,1.0,156.0,0.670210599899292,
351,5.0,156.0,0.0,157.0,0.67984539270401,
351,6.0,157.0,0.0,176.0,0.6742473840713501,
351,7.0,176.0,0.0,177.0,0.7162331342697144,
351,8.0,177.0,0.0,189.0,0.6816043853759766,
351,9.0,189.0,1.0,190.0,0.564543604850769,
351,10.0,190.0,0.0,211.0,0.5532004833221436,
351,11.0,211.0,1.0,202.0,0.7397193312644958,
351,12.0,202.0,0.0,235.0,0.6453685164451599,
351,13.0,235.0,1.0,245.0,0.3485549986362457,
351,14.0,245.0,0.0,239.0,0.7194715738296509,
351,15.0,239.0,0.0,241.0,1.5334370136260986,
351,16.0,241.0,0.0,242.0,0.6794620156288147,
351,,,,,,"[{'state': 390, 'action': 0}, {'state': 344, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 1}, {'state': 245, 'action': 0}, {'state': 239, 'action': 0}, {'state': 241, 'action': 0}]"
352,1.0,235.0,0.0,246.0,0.4599801301956177,
352,2.0,246.0,0.0,34.0,0.6859629154205322,
352,3.0,34.0,0.0,33.0,0.6447962522506714,
352,4.0,33.0,0.0,31.0,0.5184249877929688,
352,5.0,31.0,0.0,357.0,0.5153218507766724,
352,6.0,357.0,0.0,40.0,0.6637893915176392,
352,7.0,40.0,0.0,50.0,0.687225878238678,
352,8.0,50.0,1.0,20.0,0.5663259029388428,
352,9.0,20.0,0.0,23.0,0.7914440631866455,
352,10.0,23.0,0.0,73.0,0.7664826512336731,
352,11.0,73.0,0.0,22.0,0.5014851689338684,
352,12.0,22.0,0.0,329.0,0.7118040323257446,
352,13.0,329.0,0.0,89.0,0.6599264144897461,
352,14.0,89.0,0.0,281.0,0.7714717984199524,
352,15.0,281.0,0.0,325.0,0.5383239388465881,
352,,,,,,"[{'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}, {'state': 73, 'action': 0}, {'state': 22, 'action': 0}, {'state': 329, 'action': 0}, {'state': 89, 'action': 0}, {'state': 281, 'action': 0}]"
353,1.0,48.0,1.0,45.0,0.1128416582942009,
353,2.0,45.0,2.0,43.0,0.4045264720916748,
353,3.0,43.0,0.0,38.0,0.34484192728996277,
353,4.0,38.0,1.0,36.0,0.13511216640472412,
353,5.0,36.0,2.0,248.0,0.23499281704425812,
353,6.0,248.0,1.0,30.0,0.4588770270347595,
353,7.0,30.0,1.0,236.0,0.41611093282699585,
353,8.0,236.0,1.0,376.0,0.7625671625137329,
353,9.0,376.0,0.0,231.0,0.6873818039894104,
353,10.0,231.0,1.0,198.0,0.725337028503418,
353,11.0,198.0,1.0,196.0,0.8246201276779175,
353,12.0,196.0,1.0,195.0,0.7273702621459961,
353,13.0,195.0,1.0,180.0,0.760719895362854,
353,14.0,180.0,0.0,316.0,1.4886677265167236,
353,15.0,316.0,0.0,187.0,0.3689705729484558,
353,,,,,,"[{'state': 48, 'action': 1}, {'state': 45, 'action': 2}, {'state': 43, 'action': 0}, {'state': 38, 'action': 1}, {'state': 36, 'action': 2}, {'state': 248, 'action': 1}, {'state': 30, 'action': 1}, {'state': 236, 'action': 1}, {'state': 376, 'action': 0}, {'state': 231, 'action': 1}, {'state': 198, 'action': 1}, {'state': 196, 'action': 1}, {'state': 195, 'action': 1}, {'state': 180, 'action': 0}, {'state': 316, 'action': 0}]"
354,1.0,390.0,0.0,344.0,0.2804637551307678,
354,2.0,344.0,0.0,168.0,0.5023139119148254,
354,3.0,168.0,1.0,374.0,0.7218854427337646,
354,4.0,374.0,1.0,156.0,0.6964170932769775,
354,5.0,156.0,0.0,157.0,0.6785829067230225,
354,6.0,157.0,0.0,176.0,0.6980464458465576,
354,7.0,176.0,0.0,177.0,0.7308769226074219,
354,8.0,177.0,0.0,189.0,0.6764771342277527,
354,9.0,189.0,1.0,190.0,0.6242992877960205,
354,10.0,190.0,0.0,211.0,0.5989688038825989,
354,11.0,211.0,1.0,202.0,0.7421550750732422,
354,12.0,202.0,0.0,235.0,0.7066887617111206,
354,13.0,235.0,1.0,245.0,0.33651790022850037,
354,14.0,245.0,0.0,239.0,0.7077663540840149,
354,15.0,239.0,0.0,241.0,1.6307849884033203,
354,16.0,241.0,0.0,242.0,0.6514415740966797,
354,,,,,,"[{'state': 390, 'action': 0}, {'state': 344, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 1}, {'state': 245, 'action': 0}, {'state': 239, 'action': 0}, {'state': 241, 'action': 0}]"
355,1.0,390.0,0.0,344.0,0.2959199547767639,
355,2.0,344.0,0.0,168.0,0.5404462218284607,
355,3.0,168.0,1.0,374.0,0.7568812370300293,
355,4.0,374.0,1.0,156.0,0.7127128839492798,
355,5.0,156.0,0.0,157.0,0.6956641674041748,
355,6.0,157.0,0.0,176.0,0.7240620255470276,
355,7.0,176.0,0.0,177.0,0.762348473072052,
355,8.0,177.0,0.0,189.0,0.6873429417610168,
355,9.0,189.0,1.0,190.0,0.6532957553863525,
355,10.0,190.0,0.0,211.0,0.5922203660011292,
355,11.0,211.0,1.0,202.0,0.7783989906311035,
355,12.0,202.0,0.0,235.0,0.8839778900146484,
355,13.0,235.0,1.0,245.0,0.44140487909317017,
355,14.0,245.0,0.0,239.0,0.7770559787750244,
355,,,,,,"[{'state': 390, 'action': 0}, {'state': 344, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 1}, {'state': 245, 'action': 0}]"
356,1.0,358.0,0.0,380.0,0.5598448514938354,
356,2.0,380.0,0.0,377.0,0.5312743186950684,
356,3.0,377.0,0.0,42.0,0.5245478749275208,
356,4.0,42.0,0.0,47.0,0.37072744965553284,
356,5.0,47.0,0.0,355.0,0.6687462329864502,
356,6.0,355.0,0.0,19.0,0.8133190274238586,
356,7.0,19.0,0.0,24.0,0.6217195391654968,
356,8.0,24.0,0.0,349.0,0.5534260272979736,
356,9.0,349.0,0.0,313.0,0.6113030910491943,
356,10.0,313.0,0.0,79.0,0.6637352108955383,
356,11.0,79.0,1.0,80.0,1.8106532096862793,
356,12.0,80.0,0.0,118.0,0.3268171548843384,
356,13.0,118.0,0.0,124.0,0.5022086501121521,
356,14.0,124.0,0.0,116.0,0.6430624127388,
356,15.0,116.0,0.0,278.0,0.5132157206535339,
356,16.0,278.0,0.0,275.0,0.3025028109550476,
356,17.0,275.0,0.0,273.0,0.3475807011127472,
356,18.0,273.0,0.0,372.0,0.4930862784385681,
356,19.0,372.0,0.0,306.0,0.9495481848716736,
356,,,,,,"[{'state': 358, 'action': 0}, {'state': 380, 'action': 0}, {'state': 377, 'action': 0}, {'state': 42, 'action': 0}, {'state': 47, 'action': 0}, {'state': 355, 'action': 0}, {'state': 19, 'action': 0}, {'state': 24, 'action': 0}, {'state': 349, 'action': 0}, {'state': 313, 'action': 0}, {'state': 79, 'action': 1}, {'state': 80, 'action': 0}, {'state': 118, 'action': 0}, {'state': 124, 'action': 0}, {'state': 116, 'action': 0}, {'state': 278, 'action': 0}, {'state': 275, 'action': 0}, {'state': 273, 'action': 0}, {'state': 372, 'action': 0}]"
357,1.0,400.0,0.0,286.0,0.6042611598968506,
357,2.0,286.0,0.0,235.0,0.538706362247467,
357,3.0,235.0,0.0,246.0,0.4712929129600525,
357,4.0,246.0,0.0,34.0,0.6841334700584412,
357,5.0,34.0,0.0,33.0,0.627748429775238,
357,6.0,33.0,0.0,31.0,0.5266759991645813,
357,7.0,31.0,0.0,357.0,0.523627758026123,
357,8.0,357.0,0.0,40.0,0.6441003680229187,
357,9.0,40.0,0.0,50.0,0.6666058897972107,
357,10.0,50.0,1.0,20.0,0.520371675491333,
357,11.0,20.0,0.0,23.0,0.8092264533042908,
357,12.0,23.0,0.0,73.0,0.7776504755020142,
357,13.0,73.0,0.0,22.0,0.5210328102111816,
357,14.0,22.0,0.0,329.0,0.7094517946243286,
357,15.0,329.0,0.0,89.0,0.6372627019882202,
357,16.0,89.0,0.0,281.0,0.7703127861022949,
357,17.0,281.0,0.0,325.0,0.5216840505599976,
357,,,,,,"[{'state': 400, 'action': 0}, {'state': 286, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}, {'state': 73, 'action': 0}, {'state': 22, 'action': 0}, {'state': 329, 'action': 0}, {'state': 89, 'action': 0}, {'state': 281, 'action': 0}]"
358,1.0,93.0,1.0,78.0,0.5622226595878601,
358,2.0,78.0,1.0,49.0,0.35142555832862854,
358,3.0,49.0,1.0,364.0,0.4065997302532196,
358,4.0,364.0,2.0,46.0,1.7280524969100952,
358,5.0,46.0,1.0,41.0,0.5966525077819824,
358,6.0,41.0,1.0,378.0,0.6502785682678223,
358,7.0,378.0,1.0,381.0,0.707977294921875,
358,8.0,381.0,1.0,352.0,0.37987789511680603,
358,9.0,352.0,0.0,1.0,0.38242754340171814,
358,10.0,1.0,0.0,127.0,0.7593554854393005,
358,11.0,127.0,1.0,408.0,0.6063503623008728,
358,12.0,408.0,1.0,71.0,0.7877165675163269,
358,13.0,71.0,1.0,26.0,0.7717787027359009,
358,14.0,26.0,1.0,341.0,0.7351652979850769,
358,15.0,341.0,2.0,8.0,5.543095588684082,
358,,,,,,"[{'state': 93, 'action': 1}, {'state': 78, 'action': 1}, {'state': 49, 'action': 1}, {'state': 364, 'action': 2}, {'state': 46, 'action': 1}, {'state': 41, 'action': 1}, {'state': 378, 'action': 1}, {'state': 381, 'action': 1}, {'state': 352, 'action': 0}, {'state': 1, 'action': 0}, {'state': 127, 'action': 1}, {'state': 408, 'action': 1}, {'state': 71, 'action': 1}, {'state': 26, 'action': 1}, {'state': 341, 'action': 2}]"
359,1.0,324.0,0.0,326.0,0.418396919965744,
359,2.0,326.0,1.0,280.0,0.5679324865341187,
359,3.0,280.0,0.0,397.0,0.5960716605186462,
359,4.0,397.0,0.0,385.0,0.38311654329299927,
359,5.0,385.0,1.0,91.0,2.7226552963256836,
359,6.0,91.0,0.0,85.0,0.581257164478302,
359,7.0,85.0,1.0,314.0,0.5158218741416931,
359,8.0,314.0,0.0,347.0,0.6508017182350159,
359,9.0,347.0,1.0,83.0,0.636474072933197,
359,10.0,83.0,2.0,77.0,0.8271020650863647,
359,11.0,77.0,0.0,75.0,0.6152411699295044,
359,12.0,75.0,0.0,309.0,0.6302748918533325,
359,13.0,309.0,1.0,356.0,0.3836354911327362,
359,14.0,356.0,1.0,36.0,0.3161611557006836,
359,15.0,36.0,1.0,249.0,1.5773314237594604,
359,16.0,249.0,1.0,13.0,0.2966736853122711,
359,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 0}, {'state': 309, 'action': 1}, {'state': 356, 'action': 1}, {'state': 36, 'action': 1}, {'state': 249, 'action': 1}]"
360,1.0,324.0,0.0,326.0,0.48128992319107056,
360,2.0,326.0,1.0,280.0,0.6960812211036682,
360,3.0,280.0,0.0,397.0,0.6656741499900818,
360,4.0,397.0,0.0,385.0,0.6039487719535828,
360,5.0,385.0,1.0,91.0,0.8222557902336121,
360,6.0,91.0,0.0,85.0,0.5684043169021606,
360,7.0,85.0,1.0,314.0,0.4897836744785309,
360,8.0,314.0,0.0,347.0,0.72000652551651,
360,9.0,347.0,1.0,83.0,0.7777394652366638,
360,10.0,83.0,2.0,77.0,0.7251708507537842,
360,11.0,77.0,0.0,75.0,0.6525339484214783,
360,12.0,75.0,1.0,310.0,0.6547607183456421,
360,13.0,310.0,0.0,237.0,0.6244598031044006,
360,14.0,237.0,0.0,232.0,1.498323678970337,
360,15.0,232.0,0.0,33.0,0.20832128822803497,
360,16.0,33.0,1.0,30.0,1.1692770719528198,
360,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 1}, {'state': 310, 'action': 0}, {'state': 237, 'action': 0}, {'state': 232, 'action': 0}, {'state': 33, 'action': 1}]"
361,1.0,395.0,0.0,7.0,0.3067346513271332,
361,2.0,7.0,0.0,340.0,0.26262009143829346,
361,3.0,340.0,0.0,27.0,0.26361745595932007,
361,4.0,27.0,0.0,72.0,0.2575065493583679,
361,5.0,72.0,0.0,409.0,0.27181899547576904,
361,6.0,409.0,0.0,365.0,0.4505648910999298,
361,7.0,365.0,0.0,362.0,0.5309213995933533,
361,8.0,362.0,0.0,358.0,0.6090643405914307,
361,9.0,358.0,0.0,380.0,0.5689338445663452,
361,10.0,380.0,0.0,377.0,0.5597251057624817,
361,11.0,377.0,0.0,42.0,0.5535834431648254,
361,12.0,42.0,0.0,47.0,0.37156492471694946,
361,13.0,47.0,0.0,355.0,0.6747996807098389,
361,14.0,355.0,0.0,19.0,0.8200299739837646,
361,15.0,19.0,0.0,24.0,0.6236057281494141,
361,16.0,24.0,0.0,349.0,0.5522220134735107,
361,17.0,349.0,0.0,313.0,0.6124522089958191,
361,18.0,313.0,0.0,79.0,0.6688334345817566,
361,19.0,79.0,0.0,81.0,0.5904794335365295,
361,20.0,81.0,0.0,117.0,0.6772242188453674,
361,21.0,117.0,0.0,301.0,1.0088064670562744,
361,22.0,301.0,0.0,382.0,0.5844002962112427,
361,23.0,382.0,0.0,275.0,0.37818923592567444,
361,24.0,275.0,0.0,273.0,0.35330963134765625,
361,25.0,273.0,0.0,372.0,0.48763975501060486,
361,26.0,372.0,0.0,306.0,0.9458211660385132,
361,,,,,,"[{'state': 395, 'action': 0}, {'state': 7, 'action': 0}, {'state': 340, 'action': 0}, {'state': 27, 'action': 0}, {'state': 72, 'action': 0}, {'state': 409, 'action': 0}, {'state': 365, 'action': 0}, {'state': 362, 'action': 0}, {'state': 358, 'action': 0}, {'state': 380, 'action': 0}, {'state': 377, 'action': 0}, {'state': 42, 'action': 0}, {'state': 47, 'action': 0}, {'state': 355, 'action': 0}, {'state': 19, 'action': 0}, {'state': 24, 'action': 0}, {'state': 349, 'action': 0}, {'state': 313, 'action': 0}, {'state': 79, 'action': 0}, {'state': 81, 'action': 0}, {'state': 117, 'action': 0}, {'state': 301, 'action': 0}, {'state': 382, 'action': 0}, {'state': 275, 'action': 0}, {'state': 273, 'action': 0}, {'state': 372, 'action': 0}]"
362,1.0,324.0,0.0,326.0,0.5423991084098816,
362,2.0,326.0,1.0,280.0,0.7712506651878357,
362,3.0,280.0,0.0,397.0,0.692304253578186,
362,4.0,397.0,0.0,385.0,0.6385374665260315,
362,5.0,385.0,1.0,91.0,0.8587662577629089,
362,6.0,91.0,0.0,85.0,0.6456469893455505,
362,7.0,85.0,1.0,314.0,0.5771573185920715,
362,8.0,314.0,0.0,347.0,0.7362731695175171,
362,9.0,347.0,1.0,83.0,0.9032220840454102,
362,10.0,83.0,2.0,77.0,0.8592532873153687,
362,11.0,77.0,0.0,75.0,0.6761072874069214,
362,12.0,75.0,1.0,310.0,0.6523926854133606,
362,13.0,310.0,0.0,237.0,0.6788913011550903,
362,14.0,237.0,1.0,233.0,0.8847231864929199,
362,15.0,233.0,1.0,234.0,0.9088557362556458,
362,16.0,234.0,0.0,200.0,0.858557939529419,
